1678477533.237792,0.26
1678477533.250791,0.26
1678477533.263401,0.26
1678477533.276395,0.25
1678477533.289387,0.25
1678477533.30238,0.26
1678477533.315371,0.27
1678477533.328366,0.27
1678477533.341358,0.28
1678477533.35456,0.27
1678477533.366931,0.27
1678477533.379929,0.28
1678477533.392916,0.27
1678477533.405839,0.27
1678477533.418933,0.27
1678477533.43204,0.27
1678477533.445337,0.28
1678477533.458329,0.28
1678477533.471301,0.28
1678477533.484421,0.28
1678477533.497412,0.36
1678477533.510405,0.41
1678477533.523535,0.49
1678477533.536552,0.34
1678477533.548566,0.11
1678477533.56169,0.06
1678477533.575341,-0.06
1678477533.588415,0.01
1678477533.601562,0.15
1678477533.614575,0.28
1678477533.626831,0.36
1678477533.640445,0.56
1678477533.653439,0.96
1678477533.666312,1.43
1678477533.679411,1.59
1678477533.692424,1.5
1678477533.704741,1.62
1678477533.718565,2.13
1678477533.730764,2.62
1678477533.743916,2.9
1678477533.757056,2.92
1678477533.770569,3.04
1678477533.783539,3.34
1678477533.79654,3.43
1678477533.808945,3.46
1678477533.822059,4.14
1678477533.835077,4.48
1678477533.848189,4.57
1678477533.861316,4.12
1678477533.874391,3.66
1678477533.886844,3.45
1678477533.899957,3.41
1678477533.91293,3.98
1678477533.925772,4.27
1678477533.938742,3.8
1678477533.951742,3.09
1678477533.965332,2.64
1678477533.978319,2.78
1678477533.991332,3.24
1678477534.004438,3.1
1678477534.017563,3.04
1678477534.030534,3.06
1678477534.043527,3.36
1678477534.056532,3.15
1678477534.06941,2.77
1678477534.082402,2.7
1678477534.095394,2.77
1678477534.108543,2.71
1678477534.121535,2.53
1678477534.134536,2.32
1678477534.146552,2.2
1678477534.16073,2.13
1678477534.173486,2.05
1678477534.186797,2.05
1678477534.198808,1.99
1678477534.212787,1.83
1678477534.225785,1.62
1678477534.237835,1.47
1678477534.250915,1.41
1678477534.263738,1.3
1678477534.276836,1.17
1678477534.290386,1.05
1678477534.303383,0.82
1678477534.316311,0.62
1678477534.329434,0.42
1678477534.342426,0.22
1678477534.355627,-0.02
1678477534.368599,-0.27
1678477534.38164,-0.55
1678477534.394635,-0.76
1678477534.407909,-0.89
1678477534.420923,-0.96
1678477534.433905,-1.06
1678477534.446528,-1.15
1678477534.460005,-1.05
1678477534.473055,-0.75
1678477534.485671,-0.4
1678477534.498677,-0.11
1678477534.511671,0.11
1678477534.523689,0.19
1678477534.5378,0.34
1678477534.549789,0.57
1678477534.562782,0.92
1678477534.575912,1.25
1678477534.588904,1.4
1678477534.601899,1.33
1678477534.614932,1.13
1678477534.627902,1.01
1678477534.641317,0.93
1678477534.654311,0.88
1678477534.667302,0.77
1678477534.680295,0.63
1678477534.693287,0.48
1678477534.706245,0.24
1678477534.719308,0.04
1678477534.732301,-0.12
1678477534.745415,-0.3
1678477534.758542,-0.48
1678477534.771535,-0.67
1678477534.784642,-0.88
1678477534.79792,-1.12
1678477534.810441,-1.35
1678477534.823519,-1.51
1678477534.837514,-1.68
1678477534.84951,-1.82
1678477534.862665,-1.78
1678477534.875683,-1.66
1678477534.888664,-1.65
1678477534.901665,-1.86
1678477534.914682,-2.09
1678477534.927824,-2.26
1678477534.940945,-2.3
1678477534.953963,-2.3
1678477534.966736,-2.32
1678477534.979813,-2.33
1678477534.992291,-2.38
1678477535.005332,-2.46
1678477535.018558,-2.41
1678477535.031535,-2.33
1678477535.044533,-2.33
1678477535.057526,-2.42
1678477535.071022,-2.4
1678477535.084145,-2.36
1678477535.096931,-2.35
1678477535.109915,-2.38
1678477535.122931,-2.41
1678477535.135707,-2.36
1678477535.148503,-2.27
1678477535.161663,-2.26
1678477535.174357,-2.29
1678477535.187329,-2.29
1678477535.200394,-2.2
1678477535.213389,-2.05
1678477535.226522,-1.96
1678477535.239543,-1.89
1678477535.252559,-1.79
1678477535.265249,-1.69
1678477535.278435,-1.56
1678477535.291429,-1.38
1678477535.304556,-1.18
1678477535.317944,-1.04
1678477535.329962,-0.89
1678477535.343076,-0.76
1678477535.35679,-0.65
1678477535.3698,-0.56
1678477535.382816,-0.39
1678477535.395928,-0.21
1678477535.408924,-0.05
1678477535.42194,0.13
1678477535.433935,0.28
1678477535.447569,0.44
1678477535.459607,0.58
1678477535.472663,0.71
1678477535.486801,0.81
1678477535.498646,0.96
1678477535.511638,1.11
1678477535.524656,1.25
1678477535.538697,1.44
1678477535.550664,1.62
1678477535.563658,1.76
1678477535.577061,1.87
1678477535.590437,1.92
1678477535.602628,1.92
1678477535.616247,1.91
1678477535.629308,1.92
1678477535.642301,2.03
1678477535.655437,2.39
1678477535.668559,2.67
1678477535.681555,2.64
1678477535.694573,2.45
1678477535.706544,2.33
1678477535.720558,2.36
1678477535.733289,2.48
1678477535.746247,2.56
1678477535.759331,2.6
1678477535.772419,2.6
1678477535.785413,2.59
1678477535.798419,2.54
1678477535.811411,2.53
1678477535.824274,2.53
1678477535.837419,2.52
1678477535.850405,2.52
1678477535.863398,2.51
1678477535.876541,2.54
1678477535.888692,2.56
1678477535.901697,2.54
1678477535.914795,2.47
1678477535.927948,2.35
1678477535.941237,2.27
1678477535.954649,2.22
1678477535.966814,2.18
1678477535.979812,2.16
1678477535.993301,2.14
1678477536.005854,2.09
